Id,Y
26846,1
26847,0
26848,1
26849,1
26850,1
26851,3
26852,1
26853,1
26854,1
26855,1
26856,1
26857,1
26858,3
26859,2
26860,1
26861,2
26862,2
26863,0
26864,1
26865,1
26866,1
26867,3
26868,1
26869,1
26870,1
26871,1
26872,1
26873,3
26874,0
26875,1
26876,1
26877,1
26878,1
26879,1
26880,1
26881,1
26882,1
26883,0
26884,2
26885,1
26886,0
26887,1
26888,2
26889,2
26890,2
26891,2
26892,1
26893,1
26894,1
26895,1
26896,1
26897,2
26898,1
26899,1
26900,2
26901,3
26902,0
26903,1
26904,1
26905,1
26906,1
26907,2
26908,1
26909,1
26910,2
26911,1
26912,2
26913,1
26914,1
26915,1
26916,1
26917,1
26918,1
26919,0
26920,1
26921,1
26922,1
26923,0
26924,2
26925,1
26926,1
26927,1
26928,1
26929,1
26930,1
26931,2
26932,2
26933,3
26934,2
26935,1
26936,3
26937,1
26938,1
26939,1
26940,2
26941,1
26942,1
26943,1
26944,2
26945,1
26946,1
26947,1
26948,1
26949,1
26950,2
26951,2
26952,1
26953,1
26954,1
26955,1
26956,3
26957,1
26958,3
26959,3
26960,1
26961,2
26962,1
26963,3
26964,1
26965,1
26966,2
26967,3
26968,2
26969,1
26970,2
26971,2
26972,1
26973,1
26974,1
26975,1
26976,1
26977,1
26978,1
26979,0
26980,1
26981,1
26982,1
26983,1
26984,1
26985,2
26986,1
26987,2
26988,1
26989,1
26990,1
26991,1
26992,0
26993,1
26994,2
26995,1
26996,1
26997,1
26998,2
26999,1
27000,1
27001,3
27002,1
27003,2
27004,1
27005,0
27006,1
27007,1
27008,1
27009,2
27010,2
27011,1
27012,2
27013,1
27014,3
27015,1
27016,2
27017,1
27018,1
27019,1
27020,2
27021,1
27022,1
27023,1
27024,1
27025,3
27026,0
27027,1
27028,2
27029,1
27030,1
27031,1
27032,2
27033,1
27034,2
27035,1
27036,2
27037,1
27038,1
27039,0
27040,1
27041,1
27042,1
27043,1
27044,0
27045,1
27046,1
27047,2
27048,2
27049,1
27050,1
27051,3
27052,3
27053,1
27054,2
27055,1
27056,1
27057,1
27058,1
27059,1
27060,1
27061,1
27062,0
27063,1
27064,2
27065,1
27066,1
27067,2
27068,1
27069,1
27070,2
27071,1
27072,1
27073,2
27074,1
27075,0
27076,2
27077,1
27078,1
27079,1
27080,1
27081,2
27082,1
27083,1
27084,1
27085,1
27086,0
27087,1
27088,1
27089,2
27090,2
27091,1
27092,2
27093,1
27094,2
27095,1
27096,1
27097,1
27098,2
27099,1
27100,1
27101,1
27102,1
27103,1
27104,1
27105,1
27106,1
27107,2
27108,1
27109,1
27110,0
27111,1
27112,1
27113,2
27114,1
27115,1
27116,1
27117,1
27118,1
27119,1
27120,1
27121,3
27122,1
27123,0
27124,0
27125,1
27126,1
27127,1
27128,0
27129,1
27130,1
27131,1
27132,2
27133,1
27134,1
27135,1
27136,2
27137,1
27138,1
27139,1
27140,2
27141,1
27142,1
27143,2
27144,1
27145,1
27146,2
27147,2
27148,1
27149,1
27150,2
27151,1
27152,1
27153,3
27154,0
27155,3
27156,1
27157,1
27158,1
27159,3
27160,1
27161,2
27162,1
27163,1
27164,1
27165,1
27166,1
27167,2
27168,1
27169,1
27170,1
27171,1
27172,1
27173,1
27174,1
27175,1
27176,1
27177,1
27178,1
27179,1
27180,3
27181,1
27182,2
27183,1
27184,0
27185,1
27186,1
27187,1
27188,1
27189,1
27190,1
27191,1
27192,1
27193,1
27194,1
27195,1
27196,2
27197,3
27198,1
27199,1
27200,1
27201,1
27202,3
27203,1
27204,1
27205,1
27206,1
27207,2
27208,1
27209,1
27210,1
27211,1
27212,2
27213,1
27214,1
27215,1
27216,2
27217,1
27218,1
27219,1
27220,1
27221,1
27222,1
27223,1
27224,1
27225,2
27226,1
27227,2
27228,2
27229,1
27230,1
27231,1
27232,1
27233,1
27234,1
27235,1
27236,1
27237,1
27238,1
27239,2
27240,1
27241,2
27242,2
27243,1
27244,1
27245,1
27246,1
27247,1
27248,2
27249,1
27250,1
27251,3
27252,1
27253,2
27254,1
27255,2
27256,1
27257,1
27258,1
27259,1
27260,1
27261,2
27262,1
27263,2
27264,1
27265,1
27266,1
27267,0
27268,1
27269,1
27270,1
27271,2
27272,1
27273,1
27274,1
27275,1
27276,1
27277,1
27278,0
27279,2
27280,2
27281,1
27282,1
27283,3
27284,1
27285,1
27286,1
27287,1
27288,1
27289,1
27290,1
27291,1
27292,1
27293,2
27294,2
27295,1
27296,1
27297,1
27298,1
27299,1
27300,1
27301,1
27302,1
27303,1
27304,3
27305,1
27306,1
27307,1
27308,2
27309,2
27310,2
27311,1
27312,1
27313,1
27314,1
27315,2
27316,1
27317,1
27318,1
27319,1
27320,1
27321,1
27322,1
27323,1
27324,3
27325,2
27326,1
27327,2
27328,1
27329,1
27330,1
27331,1
27332,1
27333,1
27334,1
27335,1
27336,1
27337,1
27338,1
27339,1
27340,1
27341,1
27342,1
27343,1
27344,1
27345,3
27346,1
27347,2
27348,1
27349,1
27350,2
27351,1
27352,1
27353,1
27354,1
27355,1
27356,1
27357,1
27358,1
27359,1
27360,2
27361,1
27362,2
27363,1
27364,1
27365,1
27366,1
27367,1
27368,3
27369,1
27370,1
27371,2
27372,1
27373,1
27374,2
27375,1
27376,1
27377,1
27378,1
27379,1
27380,1
27381,1
27382,1
27383,1
27384,0
27385,0
27386,2
27387,1
27388,1
27389,1
27390,2
27391,1
27392,1
27393,2
27394,1
27395,1
27396,1
27397,1
27398,3
27399,1
27400,1
27401,1
27402,1
27403,1
27404,1
27405,2
27406,1
27407,1
27408,2
27409,1
27410,1
27411,2
27412,1
27413,0
27414,2
27415,3
27416,1
27417,1
27418,1
27419,3
27420,2
27421,3
27422,1
27423,1
27424,2
27425,1
27426,1
27427,0
27428,0
27429,1
27430,1
27431,3
27432,1
27433,1
27434,1
27435,1
27436,3
27437,3
27438,1
27439,1
27440,2
27441,1
27442,1
27443,2
27444,1
27445,1
27446,3
27447,2
27448,1
27449,1
27450,3
27451,2
27452,1
27453,1
27454,1
27455,3
27456,1
27457,1
27458,1
27459,1
27460,2
27461,1
27462,1
27463,1
27464,1
27465,1
27466,1
27467,1
27468,1
27469,1
27470,1
27471,1
27472,1
27473,1
27474,1
27475,1
27476,1
27477,1
27478,2
27479,2
27480,1
27481,1
27482,1
27483,1
27484,1
27485,1
27486,1
27487,1
27488,1
27489,1
27490,1
27491,1
27492,1
27493,1
27494,1
27495,3
27496,1
27497,1
27498,2
27499,2
27500,1
27501,2
27502,1
27503,1
27504,1
27505,1
27506,1
27507,1
27508,1
27509,2
27510,1
27511,2
27512,1
27513,1
27514,1
27515,1
27516,1
27517,1
27518,2
27519,1
27520,1
27521,1
27522,1
27523,1
27524,1
27525,1
27526,2
27527,0
27528,1
27529,3
27530,2
27531,1
27532,1
27533,2
27534,1
27535,2
27536,1
27537,2
27538,3
27539,1
27540,2
27541,2
27542,1
27543,1
27544,0
27545,1
27546,2
27547,2
27548,2
27549,1
27550,1
27551,1
27552,1
27553,1
27554,1
27555,1
27556,2
27557,1
27558,1
27559,1
27560,1
27561,1
27562,1
27563,2
27564,1
27565,1
27566,1
27567,1
27568,1
27569,1
27570,3
27571,2
27572,1
27573,1
27574,2
27575,1
27576,1
27577,1
27578,1
27579,1
27580,1
27581,1
27582,1
27583,1
27584,1
27585,1
27586,1
27587,2
27588,2
27589,1
27590,1
27591,0
27592,1
27593,2
27594,1
27595,2
27596,1
27597,1
27598,1
27599,2
27600,1
27601,2
27602,1
27603,1
27604,3
27605,1
27606,1
27607,1
27608,1
27609,1
27610,1
27611,1
27612,1
27613,1
27614,2
27615,1
27616,1
27617,1
27618,0
27619,1
27620,1
27621,1
27622,3
27623,1
27624,0
27625,1
27626,1
27627,1
27628,2
27629,1
27630,1
27631,1
27632,1
27633,2
27634,2
27635,2
27636,3
27637,1
27638,1
27639,1
27640,2
27641,1
27642,3
27643,2
27644,1
27645,1
27646,0
27647,1
27648,2
27649,1
27650,1
27651,1
27652,1
27653,1
27654,1
27655,1
27656,1
27657,2
27658,2
27659,1
27660,1
27661,1
27662,1
27663,1
27664,1
27665,2
27666,2
27667,1
27668,1
27669,1
27670,1
27671,1
27672,1
27673,1
27674,1
27675,2
27676,1
27677,0
27678,2
27679,1
27680,1
27681,1
27682,2
27683,1
27684,1
27685,2
27686,0
27687,1
27688,1
27689,1
27690,2
27691,1
27692,0
27693,1
27694,2
27695,0
27696,1
27697,0
27698,1
27699,1
27700,2
27701,1
27702,1
27703,2
27704,1
27705,2
27706,2
27707,3
27708,2
27709,1
27710,2
27711,1
27712,2
27713,1
27714,2
27715,1
27716,1
27717,1
27718,2
27719,1
27720,2
27721,2
27722,1
27723,0
27724,1
27725,2
27726,1
27727,1
27728,3
27729,1
27730,1
27731,2
27732,1
27733,1
27734,1
27735,0
27736,2
27737,1
27738,1
27739,1
27740,1
27741,2
27742,1
27743,2
27744,1
27745,1
27746,1
27747,1
27748,2
27749,2
27750,1
27751,1
27752,0
27753,2
27754,0
27755,1
27756,1
27757,1
27758,1
27759,1
27760,1
27761,2
27762,1
27763,1
27764,1
27765,2
27766,1
27767,1
27768,1
27769,2
27770,1
27771,1
27772,1
27773,1
27774,0
27775,1
27776,1
27777,3
27778,1
27779,1
27780,1
27781,1
27782,3
27783,1
27784,1
27785,3
27786,3
27787,1
27788,2
27789,1
27790,1
27791,1
27792,1
27793,2
27794,1
27795,2
27796,1
27797,1
27798,1
27799,2
27800,1
27801,1
27802,1
27803,1
27804,0
27805,1
27806,1
27807,2
27808,1
27809,1
27810,1
27811,1
27812,2
27813,1
27814,1
27815,1
27816,1
27817,1
27818,1
27819,2
27820,0
27821,0
27822,1
27823,3
27824,1
27825,1
27826,1
27827,1
27828,1
27829,1
27830,2
27831,3
27832,1
27833,1
27834,1
27835,1
27836,3
27837,1
27838,2
27839,1
27840,1
27841,1
27842,1
27843,1
27844,1
27845,1
27846,1
27847,1
27848,1
27849,1
27850,2
27851,0
27852,2
27853,1
27854,2
27855,1
27856,1
27857,1
27858,1
27859,1
27860,1
27861,1
27862,2
27863,2
27864,1
27865,1
27866,2
27867,1
27868,1
27869,2
27870,1
27871,1
27872,1
27873,1
27874,1
27875,1
27876,1
27877,1
27878,1
27879,1
27880,1
27881,2
27882,1
27883,1
27884,3
27885,1
27886,1
27887,1
27888,2
27889,1
27890,2
27891,1
27892,0
27893,1
27894,1
27895,1
27896,2
27897,1
27898,3
27899,1
27900,1
27901,1
27902,3
27903,1
27904,1
27905,1
27906,1
27907,1
27908,1
27909,1
27910,3
27911,1
27912,1
27913,1
27914,2
27915,2
27916,1
27917,1
27918,1
27919,1
27920,2
27921,1
27922,1
27923,1
27924,2
27925,2
27926,1
27927,1
27928,3
27929,2
27930,1
27931,2
27932,1
27933,1
27934,0
27935,2
27936,1
27937,1
27938,2
27939,0
27940,1
27941,1
27942,1
27943,1
27944,2
27945,1
27946,1
27947,3
27948,1
27949,3
27950,1
27951,2
27952,1
27953,1
27954,1
27955,2
27956,1
27957,2
27958,1
27959,0
27960,1
27961,3
27962,1
27963,2
27964,1
27965,1
27966,1
27967,1
27968,1
27969,2
27970,1
27971,1
27972,2
27973,2
27974,3
27975,2
27976,1
27977,1
27978,1
27979,1
27980,1
27981,1
27982,1
27983,1
27984,1
27985,1
27986,2
27987,1
27988,2
27989,1
27990,1
27991,1
27992,2
27993,2
27994,1
27995,2
27996,1
27997,1
27998,2
27999,1
28000,1
28001,1
28002,2
28003,1
28004,1
28005,1
28006,1
28007,2
28008,1
28009,2
28010,1
28011,1
28012,1
28013,2
28014,1
28015,1
28016,1
28017,1
28018,2
28019,2
28020,1
28021,2
28022,1
28023,1
28024,1
28025,1
28026,1
28027,1
28028,1
28029,1
28030,1
28031,1
28032,1
28033,1
28034,3
28035,2
28036,1
28037,2
28038,1
28039,3
28040,1
28041,1
28042,1
28043,2
28044,2
28045,2
28046,1
28047,1
28048,2
28049,1
28050,1
28051,1
28052,1
28053,1
28054,1
28055,1
28056,2
28057,1
28058,1
28059,1
28060,1
28061,3
28062,0
28063,1
28064,1
28065,3
28066,1
28067,2
28068,1
28069,1
28070,1
28071,1
28072,1
28073,1
28074,1
28075,3
28076,1
28077,1
28078,1
28079,1
28080,1
28081,1
28082,2
28083,2
28084,1
28085,2
28086,1
28087,1
28088,2
28089,1
28090,1
28091,1
28092,2
28093,2
28094,1
28095,2
28096,3
28097,2
28098,1
28099,1
28100,1
28101,1
28102,1
28103,1
28104,1
28105,1
28106,1
28107,1
28108,1
28109,2
28110,2
28111,1
28112,1
28113,1
28114,2
28115,1
28116,1
28117,1
28118,1
28119,1
28120,1
28121,2
28122,2
28123,1
28124,1
28125,1
28126,1
28127,1
28128,1
28129,0
28130,1
28131,1
28132,1
28133,2
28134,1
28135,1
28136,3
28137,1
28138,1
28139,1
28140,1
28141,1
28142,1
28143,1
28144,1
28145,1
28146,1
28147,3
28148,1
28149,1
28150,1
28151,1
28152,2
28153,1
28154,1
28155,0
28156,1
28157,3
28158,1
28159,1
28160,0
28161,1
28162,0
28163,1
28164,0
28165,1
28166,1
28167,0
28168,2
28169,1
28170,2
28171,2
28172,2
28173,1
28174,1
28175,1
28176,1
28177,2
28178,3
28179,2
28180,1
28181,0
28182,1
28183,2
28184,1
28185,2
28186,1
28187,3
28188,1
28189,1
28190,1
28191,2
28192,1
28193,1
28194,1
28195,2
28196,1
28197,1
28198,1
28199,1
28200,1
28201,1
28202,1
28203,1
28204,1
28205,2
28206,1
28207,2
28208,1
28209,1
28210,1
28211,1
28212,2
28213,1
28214,1
28215,1
28216,1
28217,1
28218,1
28219,1
28220,2
28221,2
28222,1
28223,1
28224,1
28225,1
28226,1
28227,1
28228,2
28229,3
28230,1
28231,0
28232,0
28233,3
28234,1
28235,1
28236,1
28237,3
28238,1
28239,2
28240,1
28241,1
28242,1
28243,2
28244,0
28245,1
28246,1
28247,1
28248,2
28249,1
28250,1
28251,1
28252,1
28253,1
28254,1
28255,1
28256,2
28257,0
28258,1
28259,1
28260,1
28261,2
28262,1
28263,1
28264,3
28265,1
28266,1
28267,0
28268,3
28269,1
28270,1
28271,1
28272,1
28273,1
28274,1
28275,2
28276,1
28277,2
28278,1
28279,1
28280,1
28281,1
28282,1
28283,1
28284,1
28285,1
28286,1
28287,2
28288,1
28289,1
28290,1
28291,1
28292,3
28293,1
28294,2
28295,2
28296,1
28297,1
28298,1
28299,0
28300,1
28301,1
28302,1
28303,1
28304,1
28305,1
28306,0
28307,1
28308,2
28309,1
28310,1
28311,1
28312,1
28313,1
28314,1
28315,1
28316,1
28317,1
28318,1
28319,1
28320,1
28321,1
28322,1
28323,2
28324,1
28325,1
28326,1
28327,2
28328,1
28329,1
28330,1
28331,2
28332,1
28333,1
28334,1
28335,1
28336,2
28337,1
28338,1
28339,1
28340,2
28341,1
28342,1
28343,2
28344,2
28345,1
28346,1
28347,1
28348,2
28349,1
28350,1
28351,2
28352,1
28353,1
28354,1
28355,1
28356,2
28357,1
28358,1
28359,1
28360,2
28361,1
28362,2
28363,0
28364,1
28365,1
28366,1
28367,2
28368,1
28369,3
28370,1
28371,1
28372,1
28373,1
28374,2
28375,1
28376,1
28377,2
28378,1
28379,1
28380,1
28381,1
28382,3
28383,1
28384,1
28385,1
28386,0
28387,3
28388,1
28389,2
28390,1
28391,1
28392,0
28393,1
28394,0
28395,1
28396,1
28397,1
28398,1
28399,1
28400,2
28401,1
28402,1
28403,1
28404,2
28405,1
28406,3
28407,2
28408,1
28409,1
28410,2
28411,1
28412,1
28413,1
28414,1
28415,2
28416,1
28417,1
28418,2
28419,1
28420,1
28421,1
28422,1
28423,2
28424,1
28425,1
28426,1
28427,1
28428,2
28429,2
28430,2
28431,3
28432,2
28433,3
28434,0
28435,1
28436,1
28437,0
28438,1
28439,3
28440,2
28441,1
28442,2
28443,1
28444,1
28445,1
28446,1
28447,1
28448,1
28449,1
28450,2
28451,1
28452,1
28453,2
28454,1
28455,3
28456,1
28457,1
28458,0
28459,3
28460,1
28461,1
28462,2
28463,2
28464,3
28465,1
28466,2
28467,2
28468,1
28469,3
28470,1
28471,2
28472,2
28473,1
28474,2
28475,2
28476,1
28477,1
28478,2
28479,2
28480,3
28481,3
28482,2
28483,2
28484,2
28485,1
28486,1
28487,1
28488,2
28489,2
28490,1
28491,1
28492,0
28493,1
28494,2
28495,1
28496,1
28497,0
28498,3
28499,1
28500,2
28501,1
28502,2
28503,1
28504,1
28505,3
28506,1
28507,1
28508,2
28509,1
28510,1
28511,1
28512,1
28513,1
28514,2
28515,1
28516,2
28517,1
28518,1
28519,1
28520,1
28521,1
28522,2
28523,1
28524,1
28525,1
28526,1
28527,1
28528,2
28529,1
28530,1
28531,1
28532,1
28533,1
28534,0
28535,1
28536,1
28537,2
28538,1
28539,1
28540,1
28541,2
28542,1
28543,1
28544,1
28545,1
28546,1
28547,1
28548,2
28549,1
28550,2
28551,1
28552,1
28553,1
28554,1
28555,2
28556,1
28557,3
28558,1
28559,1
28560,1
28561,1
28562,1
28563,1
28564,1
28565,1
28566,1
28567,1
28568,2
28569,1
28570,1
28571,2
28572,1
28573,1
28574,2
28575,1
28576,2
28577,2
28578,1
28579,1
28580,1
28581,1
28582,1
28583,1
28584,1
28585,1
28586,1
28587,1
28588,2
28589,1
28590,1
28591,1
28592,0
28593,2
28594,2
28595,2
28596,1
28597,3
28598,2
28599,2
28600,1
28601,1
28602,1
28603,1
28604,1
28605,1
28606,1
28607,1
28608,1
28609,1
28610,3
28611,1
28612,1
28613,1
28614,1
28615,2
28616,1
28617,0
28618,2
28619,1
28620,1
28621,1
28622,1
28623,1
28624,1
28625,3
28626,1
28627,1
28628,1
28629,2
28630,2
28631,3
28632,1
28633,1
28634,1
28635,1
28636,2
28637,1
28638,2
28639,1
28640,2
28641,2
28642,1
28643,0
28644,1
28645,0
28646,1
28647,1
28648,1
28649,2
28650,1
28651,1
28652,1
28653,1
28654,1
28655,1
28656,2
28657,1
28658,1
28659,2
28660,0
28661,1
28662,1
28663,3
28664,3
28665,1
28666,2
28667,1
28668,1
28669,1
28670,1
28671,0
28672,3
28673,1
28674,1
28675,1
28676,1
28677,1
28678,1
28679,1
28680,1
28681,1
28682,1
28683,2
28684,2
28685,1
28686,1
28687,1
28688,1
28689,3
28690,1
28691,2
28692,2
28693,1
28694,1
28695,1
28696,1
28697,1
28698,0
28699,1
28700,1
28701,1
28702,3
28703,1
28704,1
28705,1
28706,1
28707,1
28708,1
28709,1
28710,1
28711,1
28712,2
28713,1
28714,1
28715,1
28716,0
28717,1
28718,1
28719,1
28720,1
28721,1
28722,1
28723,1
28724,0
28725,1
28726,1
28727,1
28728,1
28729,1
28730,1
28731,2
28732,1
28733,1
28734,1
28735,1
28736,1
28737,1
28738,2
28739,1
28740,1
28741,1
28742,1
28743,0
28744,1
28745,0
28746,2
28747,1
28748,1
28749,0
28750,1
28751,1
28752,3
28753,3
28754,1
28755,2
28756,1
28757,3
28758,1
28759,1
28760,2
28761,0
28762,1
28763,2
28764,1
28765,3
28766,1
28767,2
28768,1
28769,1
28770,2
28771,1
28772,1
28773,1
28774,1
28775,1
28776,1
28777,2
28778,1
28779,2
28780,1
28781,1
28782,2
28783,1
28784,1
28785,3
28786,1
28787,2
28788,1
28789,1
28790,1
28791,1
28792,1
28793,1
28794,2
28795,2
28796,2
28797,1
28798,1
28799,1
28800,1
28801,1
28802,2
28803,3
28804,1
28805,2
28806,0
28807,3
28808,1
28809,1
28810,2
28811,1
28812,1
28813,1
28814,2
28815,1
28816,1
28817,1
28818,1
28819,2
28820,1
28821,1
28822,1
28823,1
28824,1
28825,3
28826,1
28827,2
28828,1
28829,1
28830,1
28831,2
28832,1
28833,1
28834,1
28835,1
28836,1
28837,1
28838,1
28839,1
28840,1
28841,2
28842,2
28843,1
28844,1
28845,1
28846,2
28847,3
28848,1
28849,1
28850,1
28851,1
28852,2
28853,1
28854,1
28855,1
28856,3
28857,1
28858,1
28859,3
28860,1
28861,2
28862,1
28863,1
28864,1
28865,3
28866,1
28867,3
28868,0
28869,1
28870,2
28871,1
28872,1
28873,1
28874,1
28875,1
28876,0
28877,1
28878,1
28879,1
28880,3
28881,1
28882,1
28883,1
28884,1
28885,0
28886,3
28887,1
28888,1
28889,0
28890,1
28891,1
28892,2
28893,1
28894,1
28895,1
28896,2
28897,0
28898,1
28899,2
28900,1
28901,2
28902,2
28903,2
28904,1
28905,1
28906,1
28907,3
28908,1
28909,2
28910,1
28911,1
28912,1
28913,1
28914,1
28915,1
28916,1
28917,1
28918,1
28919,1
28920,2
28921,1
28922,1
28923,1
28924,1
28925,2
28926,1
28927,2
28928,1
28929,1
28930,1
28931,2
28932,3
28933,1
28934,1
28935,1
28936,1
28937,1
28938,1
28939,0
28940,1
28941,1
28942,0
28943,1
28944,1
28945,1
28946,1
28947,2
28948,1
28949,1
28950,1
28951,1
28952,1
28953,2
28954,1
28955,2
28956,1
28957,3
28958,2
28959,1
28960,1
28961,1
28962,3
28963,1
28964,1
28965,1
28966,2
28967,1
28968,1
28969,1
28970,2
28971,1
28972,1
28973,0
28974,1
28975,3
28976,1
28977,2
28978,1
28979,1
28980,2
28981,1
28982,1
28983,1
28984,3
28985,1
28986,1
28987,0
28988,1
28989,1
28990,1
28991,3
28992,1
28993,1
28994,2
28995,1
28996,1
28997,1
28998,1
28999,1
29000,1
29001,2
29002,2
29003,1
29004,2
29005,2
29006,1
29007,1
29008,2
29009,1
29010,1
29011,1
29012,1
29013,2
29014,1
29015,1
29016,1
29017,2
29018,1
29019,2
29020,2
29021,1
29022,2
29023,2
29024,2
29025,1
29026,2
29027,1
29028,2
29029,1
29030,3
29031,0
29032,1
29033,1
29034,1
29035,1
29036,0
29037,1
29038,1
29039,1
29040,1
29041,1
29042,2
29043,1
29044,1
29045,1
29046,1
29047,1
29048,3
29049,1
29050,1
29051,1
29052,1
29053,1
29054,2
29055,1
29056,1
29057,2
29058,1
29059,2
29060,1
29061,3
29062,2
29063,1
29064,1
29065,1
29066,2
29067,2
29068,1
29069,1
29070,1
29071,1
29072,1
29073,1
29074,2
29075,1
29076,2
29077,1
29078,2
29079,1
29080,1
29081,2
29082,2
29083,1
29084,1
29085,2
29086,1
29087,1
29088,1
29089,1
29090,1
29091,1
29092,1
29093,1
29094,1
29095,1
29096,1
29097,1
29098,1
29099,1
29100,1
29101,1
29102,1
29103,0
29104,2
29105,0
29106,2
29107,2
29108,1
29109,1
29110,1
29111,1
29112,1
29113,1
29114,2
29115,1
29116,1
29117,1
29118,1
29119,1
29120,1
29121,1
29122,3
29123,1
29124,2
29125,1
29126,1
29127,1
29128,1
29129,1
29130,0
29131,1
29132,3
29133,1
29134,1
29135,0
29136,2
29137,1
29138,1
29139,1
29140,1
29141,1
29142,1
29143,1
29144,1
29145,3
29146,1
29147,1
29148,1
29149,1
29150,1
29151,1
29152,2
29153,1
29154,1
29155,2
29156,1
29157,2
29158,3
29159,1
29160,1
29161,1
29162,3
29163,1
29164,1
29165,1
29166,1
29167,2
29168,2
29169,2
29170,1
29171,1
29172,1
29173,2
29174,1
29175,1
29176,1
29177,1
29178,2
29179,1
29180,1
29181,1
29182,1
29183,1
29184,1
29185,2
29186,1
29187,1
29188,1
29189,1
29190,0
29191,1
29192,1
29193,1
29194,1
29195,1
29196,1
29197,1
29198,1
29199,1
29200,2
29201,1
29202,1
29203,1
29204,1
29205,1
29206,2
29207,2
29208,1
29209,1
29210,2
29211,1
29212,0
29213,1
29214,3
29215,1
29216,1
29217,2
29218,1
29219,1
29220,2
29221,1
29222,1
29223,1
29224,0
29225,1
29226,1
29227,1
29228,2
29229,1
29230,2
29231,1
29232,1
29233,2
29234,1
29235,1
29236,1
29237,2
29238,1
29239,1
29240,2
29241,1
29242,1
29243,1
29244,1
29245,1
29246,1
29247,1
29248,1
29249,1
29250,1
29251,1
29252,1
29253,1
29254,2
29255,1
29256,1
29257,1
29258,1
29259,2
29260,0
29261,1
29262,1
29263,1
29264,2
29265,1
29266,1
29267,2
29268,1
29269,1
29270,2
29271,1
29272,1
29273,2
29274,2
29275,1
29276,1
29277,3
29278,1
29279,3
29280,1
29281,1
29282,1
29283,1
29284,2
29285,0
29286,2
29287,1
29288,1
29289,1
29290,1
29291,0
29292,1
29293,0
29294,0
29295,1
29296,2
29297,1
29298,2
29299,1
29300,1
29301,1
29302,1
29303,2
29304,2
29305,1
29306,1
29307,1
29308,2
29309,1
29310,1
29311,1
29312,2
29313,3
29314,1
29315,1
29316,1
29317,1
29318,2
29319,1
29320,1
29321,2
29322,1
29323,3
29324,1
29325,1
29326,1
29327,2
29328,1
29329,2
29330,1
29331,2
29332,1
29333,1
29334,1
29335,2
29336,2
29337,1
29338,1
29339,1
29340,1
29341,2
29342,1
29343,1
29344,1
29345,1
29346,2
29347,1
29348,3
29349,1
29350,1
29351,1
29352,1
29353,1
29354,3
29355,1
29356,2
29357,1
29358,1
29359,1
29360,1
29361,1
29362,1
29363,1
29364,1
29365,0
29366,0
29367,2
29368,2
29369,1
29370,1
29371,1
29372,2
29373,1
29374,1
29375,1
29376,1
29377,2
29378,1
29379,1
29380,2
29381,1
29382,1
29383,1
29384,2
29385,3
29386,3
29387,1
29388,1
29389,0
29390,1
29391,2
29392,1
29393,1
29394,1
29395,3
29396,1
29397,2
29398,1
29399,1
29400,1
29401,2
29402,1
29403,1
29404,1
29405,1
29406,1
29407,1
29408,3
29409,2
29410,2
29411,1
29412,1
29413,1
29414,2
29415,1
29416,1
29417,1
29418,1
29419,1
29420,0
29421,1
29422,1
29423,1
29424,2
29425,1
29426,1
29427,2
29428,2
29429,1
29430,3
29431,1
29432,1
29433,3
29434,1
29435,1
29436,3
29437,1
29438,1
29439,1
29440,0
29441,1
29442,1
29443,3
29444,1
29445,1
29446,2
29447,1
29448,1
29449,0
29450,2
29451,1
29452,3
29453,1
29454,2
29455,1
29456,0
29457,1
29458,1
29459,2
29460,3
29461,1
29462,1
29463,1
29464,2
29465,1
29466,1
29467,1
29468,2
29469,3
29470,1
29471,1
29472,1
29473,0
29474,2
29475,1
29476,1
29477,1
29478,1
29479,1
29480,1
29481,1
29482,1
29483,1
29484,1
29485,3
29486,1
29487,1
29488,1
29489,1
29490,1
29491,2
29492,1
29493,1
29494,2
29495,1
29496,1
29497,1
29498,1
29499,1
29500,3
29501,2
29502,2
29503,1
29504,1
29505,1
29506,2
29507,1
29508,2
29509,1
29510,3
29511,2
29512,1
29513,1
29514,2
29515,0
29516,1
29517,1
29518,1
29519,1
29520,1
29521,1
29522,2
29523,1
29524,1
29525,2
29526,1
29527,1
29528,2
29529,2
29530,1
29531,1
29532,1
29533,1
29534,1
29535,2
29536,2
29537,1
29538,2
29539,1
29540,1
29541,1
29542,1
29543,1
29544,1
29545,2
29546,1
29547,1
29548,3
29549,1
29550,2
29551,2
29552,2
29553,2
29554,1
29555,1
29556,2
29557,3
29558,1
29559,1
29560,1
29561,1
29562,1
29563,1
29564,1
29565,2
29566,1
29567,1
29568,1
29569,2
29570,1
29571,2
29572,1
29573,1
29574,1
29575,2
29576,1
29577,1
29578,1
29579,3
29580,1
29581,2
29582,1
29583,3
29584,1
29585,1
29586,1
29587,3
29588,1
29589,1
29590,2
29591,1
29592,1
29593,1
29594,1
29595,1
29596,1
29597,1
29598,1
29599,1
29600,1
29601,1
29602,1
29603,1
29604,1
29605,2
29606,1
29607,1
29608,1
29609,3
29610,1
29611,3
29612,2
29613,1
29614,1
29615,1
29616,2
29617,0
29618,2
29619,1
29620,2
29621,3
29622,2
29623,1
29624,1
29625,2
29626,1
29627,1
29628,1
29629,1
29630,1
29631,2
29632,1
29633,1
29634,2
29635,1
29636,1
29637,1
29638,1
29639,1
29640,1
29641,1
29642,2
29643,1
